conv_id,turn_id,maxscq,num_terms
hobby_level2_dial10,4,75.55322281906102,8
hobby_level2_dial10,5,75.40185310958478,6
hobby_level2_dial10,6,60.03540936592094,5
hobby_level3_dial27,1,69.35298488430645,5
hobby_level3_dial27,2,69.35298488430645,13
hobby_level3_dial27,3,71.42177649019536,5
hobby_level3_dial27,4,62.5006317982525,5
hobby_level3_dial27,5,68.51150520545742,6
hobby_level3_dial27,6,56.27276374275878,4
hobby_level3_dial27,7,71.4543684948838,9
food_level2_dial25,1,74.62856801980135,5
food_level2_dial25,2,74.62856801980135,6
food_level2_dial25,3,74.62856801980135,8
food_level2_dial25,4,56.214505476244916,6
food_level2_dial25,5,74.62856801980135,8
food_level2_dial25,6,74.62856801980135,8
food_level2_dial25,7,74.62856801980135,6
hobby_level2_dial34,1,70.89487385851642,4
hobby_level2_dial34,2,65.93376238874761,7
hobby_level2_dial34,3,65.93376238874761,8
hobby_level2_dial34,4,65.93376238874761,8
hobby_level2_dial34,5,65.93376238874761,9
hobby_level2_dial34,6,73.74553767545126,7
hobby_level2_dial34,7,69.790170337289,8
hobby_level1_dial10,1,73.97040850556392,6
hobby_level1_dial10,2,73.97040850556392,10
hobby_level1_dial10,3,70.89487385851642,6
hobby_level1_dial10,4,61.31798255862054,4
hobby_level1_dial10,5,71.25088059593725,7
hobby_level3_dial28,1,75.19175243313627,13
hobby_level3_dial28,2,67.1686283494595,7
hobby_level3_dial28,3,73.74553767545126,7
food_level3_dial18,1,75.32036904594804,6
food_level3_dial18,2,75.32036904594804,4
food_level3_dial18,3,75.32036904594804,6
food_level3_dial18,4,75.32036904594804,5
food_level3_dial18,5,75.32036904594804,6
food_level3_dial18,6,75.32036904594804,4
food_level2_dial26,1,52.26434365794537,7
food_level2_dial26,2,76.85325048153027,12
food_level2_dial26,3,71.29127406072301,5
food_level2_dial26,4,73.98846278652002,6
food_level2_dial26,5,73.74553767545126,8
food_level2_dial26,6,62.64657230035192,4
hobby_level3_dial29,1,70.97056500629996,5
hobby_level3_dial29,2,69.09821135504491,6
hobby_level3_dial29,3,74.53481666033173,8
hobby_level3_dial29,4,70.97056500629996,5
hobby_level3_dial29,5,70.97056500629996,9
hobby_level3_dial29,6,62.48233433151812,7
hobby_level3_dial29,7,62.48233433151812,5
top25_dial13,1,73.45082304359863,9
top25_dial13,2,73.45082304359863,10
top25_dial13,3,73.45082304359863,6
top25_dial13,4,76.10411557627184,4
top25_dial13,5,73.45082304359863,9
top25_dial13,6,70.53118030474701,10
top25_dial37,1,73.88679815885193,6
top25_dial37,2,72.32785443417126,7
top25_dial37,3,73.60531108605979,10
top25_dial37,4,73.20996899109264,4
top25_dial37,5,73.20996899109264,9
top25_dial37,6,68.80652578508396,8
food_level2_dial27,1,75.63934033914296,7
food_level2_dial27,2,75.63934033914296,5
food_level2_dial27,3,75.63934033914296,8
food_level2_dial27,4,75.63934033914296,8
food_level2_dial27,5,75.63934033914296,7
food_level2_dial27,6,70.8090411891734,7
food_level2_dial27,7,70.8090411891734,7
food_level3_dial19,1,72.98412944000421,4
food_level3_dial19,2,72.98412944000421,5
food_level3_dial19,3,73.88679815885193,8
food_level3_dial19,4,73.88679815885193,8
food_level3_dial19,5,77.58606081902472,6
food_level3_dial19,6,67.69653519083,10
top25_dial15,1,78.50590198257785,8
top25_dial15,2,78.50590198257785,9
top25_dial15,3,78.50590198257785,7
top25_dial15,4,78.50590198257785,6
top25_dial15,5,78.50590198257785,6
top25_dial15,6,38.03153960976269,3
top25_dial60,1,75.48413877744377,5
top25_dial60,2,75.48413877744377,5
top25_dial60,3,75.48413877744377,8
top25_dial60,4,66.2192673853075,6
top25_dial60,5,62.287901163823996,5
top25_dial60,6,73.74553767545126,4
top25_dial60,7,67.85912503555386,11
food_level2_dial28,1,73.36901448076091,6
food_level2_dial28,2,73.36901448076091,4
food_level2_dial28,3,72.742805539839,6
food_level2_dial28,4,73.36901448076091,4
food_level2_dial28,5,73.36901448076091,5
food_level2_dial28,6,72.14730861745508,10
hobby_level1_dial11,1,52.41534289220329,3
hobby_level1_dial11,2,73.88679815885193,6
hobby_level1_dial11,3,54.24965335430995,6
hobby_level1_dial11,4,52.41534289220329,4
hobby_level1_dial11,5,74.95097431066993,4
hobby_level1_dial11,6,74.95097431066993,7
hobby_level2_dial11,1,70.53118030474701,7
hobby_level2_dial11,2,60.18765364834855,10
hobby_level2_dial11,3,60.18765364834855,4
hobby_level2_dial11,4,60.18765364834855,6
hobby_level2_dial11,5,67.6653119444198,10
hobby_level2_dial11,6,60.18765364834855,5
food_level3_dial20,1,62.90013757095786,4
food_level3_dial20,2,62.90013757095786,5
food_level3_dial20,3,62.90013757095786,6
food_level3_dial20,4,62.90013757095786,5
food_level3_dial20,5,73.88679815885193,6
food_level3_dial20,6,73.88679815885193,5
food_level3_dial20,7,73.88679815885193,6
food_level2_dial10,1,71.76592744080733,8
food_level2_dial10,2,74.6988536495343,5
food_level2_dial10,3,64.22537317506517,9
food_level2_dial10,4,74.6988536495343,5
food_level2_dial10,5,71.7114440337473,5
food_level2_dial10,6,74.35683371661908,9
top25_dial61,1,61.90883396879275,8
top25_dial61,2,65.16630705785822,5
top25_dial61,3,67.85912503555386,7
top25_dial61,4,67.09318188411437,10
top25_dial61,5,67.85912503555386,12
top25_dial61,6,74.67499302750561,9
hobby_level1_dial12,1,52.51192204100172,9
hobby_level1_dial12,2,60.280575876048026,10
hobby_level1_dial12,3,66.78221158611471,8
hobby_level1_dial12,4,67.60727455129337,5
hobby_level1_dial12,5,63.85725944170878,9
hobby_level1_dial12,6,49.87725462928127,4
food_level2_dial11,1,38.02376035778892,4
food_level2_dial11,2,74.3673821811043,6
food_level2_dial11,3,74.3673821811043,5
food_level2_dial11,4,78.35052752441464,9
food_level2_dial11,5,74.3673821811043,8
food_level2_dial11,6,65.80527740507286,5
top25_dial38,1,73.74553767545126,6
top25_dial38,2,69.17271670204076,6
top25_dial38,3,69.17271670204076,9
top25_dial38,4,50.5247306124844,3
top25_dial38,5,50.5247306124844,7
top25_dial38,6,64.72423677440445,7
food_level2_dial29,1,89.69078174358923,6
food_level2_dial29,2,89.69078174358923,4
food_level2_dial29,3,89.69078174358923,6
food_level2_dial29,4,89.69078174358923,5
food_level2_dial29,5,75.73012684827974,11
food_level2_dial29,6,89.69078174358923,6
top25_dial16,1,74.2801342996931,8
top25_dial16,2,74.2801342996931,7
top25_dial16,3,74.2801342996931,6
top25_dial16,4,74.2801342996931,6
top25_dial16,5,74.2801342996931,9
top25_dial16,6,76.10411557627184,5
hobby_level1_dial13,1,73.71457473389975,4
hobby_level1_dial13,2,73.98846278652002,15
hobby_level1_dial13,3,57.598962625460985,6
hobby_level1_dial13,4,73.74553767545126,13
hobby_level1_dial13,5,73.88679815885193,6
hobby_level1_dial13,6,68.85475289885296,7
hobby_level2_dial36,1,59.93814383975234,4
hobby_level2_dial36,2,73.88679815885193,9
hobby_level2_dial36,3,55.55722684364316,4
hobby_level2_dial36,4,70.299065058215,5
hobby_level2_dial36,5,66.78221158611471,6
hobby_level2_dial36,6,61.75783981761347,5
hobby_level2_dial37,1,70.89487385851642,5
hobby_level2_dial37,2,73.88679815885193,7
hobby_level2_dial37,3,58.99547471392273,4
hobby_level2_dial37,4,61.2089726283258,7
hobby_level2_dial37,5,75.46499704221448,8
hobby_level2_dial37,6,69.40509003595173,7
food_level2_dial3,1,73.88679815885193,8
food_level2_dial3,2,73.88679815885193,6
food_level2_dial3,3,68.9446149742586,6
food_level2_dial3,4,73.98846278652002,6
food_level2_dial3,5,58.634717272432574,5
food_level2_dial3,6,66.892114349004,8
hobby_level2_dial38,1,76.77468261568994,6
hobby_level2_dial38,2,76.77468261568994,7
hobby_level2_dial38,3,73.88679815885193,7
hobby_level2_dial38,4,65.96271449594568,5
hobby_level2_dial38,5,72.00536715504825,17
hobby_level2_dial38,6,75.66331289851902,7
top25_dial4,1,72.81842985561022,8
top25_dial4,2,71.82858967283883,9
top25_dial4,3,70.4813384778284,7
top25_dial4,4,70.4813384778284,7
top25_dial4,5,73.19012570279138,7
top25_dial4,6,68.51150520545742,7
hobby_level1_dial14,1,69.64142574831949,5
hobby_level1_dial14,2,69.64142574831949,5
hobby_level1_dial14,3,69.64142574831949,4
hobby_level1_dial14,4,69.64142574831949,4
hobby_level1_dial14,5,71.4153277974881,9
hobby_level1_dial14,6,69.64142574831949,5
top25_dial62,1,73.74553767545126,7
top25_dial62,2,67.78605306659747,9
top25_dial62,3,51.02158022703073,7
top25_dial62,4,68.51150520545742,9
top25_dial62,5,73.74553767545126,5
top25_dial62,6,72.3056883550198,5
food_level3_dial21,1,75.17865689297986,4
food_level3_dial21,2,75.17865689297986,5
food_level3_dial21,3,75.17865689297986,4
food_level3_dial21,4,75.17865689297986,7
food_level3_dial21,5,75.17865689297986,5
food_level3_dial21,6,71.5524755014118,4
hobby_level3_dial3,1,55.55722684364316,5
hobby_level3_dial3,2,78.32180404309813,7
hobby_level3_dial3,3,74.93038003680803,9
hobby_level3_dial3,4,66.2192673853075,8
hobby_level2_dial4,1,44.541429959090706,5
hobby_level2_dial4,2,64.41865614484632,10
hobby_level2_dial4,3,53.88494142804202,7
hobby_level2_dial4,4,49.00588629110382,6
hobby_level2_dial4,5,74.01405422180893,6
hobby_level2_dial4,6,73.88679815885193,12
top25_dial17,1,75.57402222464444,8
top25_dial17,2,69.2170184007431,6
top25_dial17,3,71.82858967283883,7
top25_dial17,4,64.42085576924644,5
top25_dial17,5,68.0322971832823,7
top25_dial17,6,56.405836477601774,9
hobby_level2_dial5,1,75.36612300543413,10
hobby_level2_dial5,2,70.32718955991601,9
hobby_level2_dial5,3,75.36612300543413,6
hobby_level2_dial5,4,75.36612300543413,7
hobby_level3_dial30,1,66.30781888619636,4
hobby_level3_dial30,2,66.30781888619636,23
hobby_level3_dial30,3,70.1323953502039,4
hobby_level3_dial30,4,70.1323953502039,7
hobby_level3_dial30,5,69.40660896749374,11
hobby_level3_dial30,6,53.28689058123618,6
hobby_level3_dial30,7,65.71805406048543,8
hobby_level3_dial32,1,67.47337925359925,4
hobby_level3_dial32,2,78.12090438636542,8
hobby_level2_dial6,1,58.231258949839095,6
hobby_level2_dial6,2,58.231258949839095,6
hobby_level2_dial6,3,72.55816390394628,3
hobby_level2_dial6,4,73.74553767545126,6
hobby_level2_dial6,5,71.23188322831919,8
hobby_level2_dial6,6,75.15276155822947,5
hobby_level1_dial15,1,73.92900157016184,7
hobby_level1_dial15,2,69.36495755625258,7
hobby_level1_dial15,3,72.7230283468409,5
hobby_level1_dial15,4,67.643063696139,3
hobby_level1_dial15,5,70.65624904735445,8
hobby_level1_dial15,6,73.92900157016184,6
top25_dial40,1,71.12579422633122,7
top25_dial40,2,71.12579422633122,9
top25_dial40,3,71.12579422633122,4
top25_dial40,4,71.12579422633122,14
top25_dial40,5,73.74553767545126,8
top25_dial40,6,68.57754543470931,6
top25_dial63,1,61.777467368371454,5
top25_dial63,2,74.74489340585639,5
top25_dial63,3,74.43358215614508,7
top25_dial63,4,75.61336530772549,3
top25_dial63,5,76.2676577316838,5
top25_dial63,6,53.28689058123618,5
hobby_level2_dial12,1,60.115423336037786,8
hobby_level2_dial12,2,60.115423336037786,5
hobby_level2_dial12,3,74.90013136931526,6
hobby_level2_dial12,4,63.66003682206708,6
hobby_level2_dial12,5,58.73135706330676,12
hobby_level2_dial12,6,70.53118030474701,9
hobby_level2_dial12,7,74.57640656248357,10
food_level2_dial30,1,74.46080803869663,8
food_level2_dial30,2,74.46080803869663,6
food_level2_dial30,3,74.46080803869663,14
food_level2_dial30,4,74.46080803869663,6
food_level2_dial30,5,74.46080803869663,9
food_level2_dial30,6,53.28689058123618,4
top25_dial18,1,73.74553767545126,8
top25_dial18,2,69.14681584999357,4
top25_dial18,3,73.28760766812704,6
top25_dial18,4,73.28760766812704,4
top25_dial18,5,69.14681584999357,7
top25_dial18,6,72.81681594708014,4
food_level3_dial22,1,74.30753762101196,10
food_level3_dial22,2,74.30753762101196,7
food_level3_dial22,3,67.85912503555386,5
food_level3_dial22,4,74.30753762101196,8
food_level3_dial22,5,60.678426564151884,5
food_level3_dial22,6,71.85261561962092,4
hobby_level2_dial14,1,51.26181917496012,6
hobby_level2_dial14,2,72.60820517139966,5
hobby_level2_dial14,3,74.11390033517567,9
hobby_level2_dial14,4,74.70456766356173,14
hobby_level2_dial14,5,75.35856645628441,7
hobby_level2_dial14,6,74.70456766356173,7
food_level3_dial23,1,72.64265145129865,5
food_level3_dial23,2,67.8630742393885,6
food_level3_dial23,3,71.66595884953637,7
food_level3_dial23,4,53.71963322969564,5
food_level3_dial23,5,70.299065058215,5
food_level3_dial23,6,52.263071880283604,6
top25_dial64,1,73.74553767545126,8
top25_dial64,2,73.74553767545126,12
hobby_level2_dial15,1,61.44515039397412,6
hobby_level2_dial15,2,67.88258345438894,7
hobby_level2_dial15,3,53.88494142804202,6
hobby_level2_dial15,4,66.78221158611471,7
hobby_level2_dial15,5,74.47632293894127,6
hobby_level2_dial15,6,70.38157129344363,7
top25_dial41,1,73.10176851925168,6
top25_dial41,2,73.10176851925168,14
top25_dial41,3,73.10176851925168,5
top25_dial41,4,73.10176851925168,5
top25_dial41,5,75.1679361289025,10
top25_dial41,6,75.95126154710836,6
hobby_level2_dial7,1,71.82858967283883,5
hobby_level2_dial7,2,72.81842985561022,8
hobby_level2_dial7,3,54.94646407388757,5
hobby_level2_dial7,4,74.58709947672394,8
hobby_level2_dial7,5,66.96932847913902,8
hobby_level2_dial7,6,67.85912503555386,9
top25_dial19,1,74.39246861331357,10
top25_dial19,2,73.59155600484601,9
top25_dial19,3,74.39246861331357,9
top25_dial19,4,45.41952431838881,6
top25_dial19,5,73.59155600484601,6
top25_dial19,6,72.81842985561022,8
hobby_level2_dial16,1,68.70244284680739,5
hobby_level2_dial16,2,74.9616386479735,22
hobby_level2_dial16,3,72.81842985561022,6
food_level2_dial31,1,73.5121964144542,5
food_level2_dial31,2,70.60168640293679,3
food_level2_dial31,3,73.74553767545126,5
food_level2_dial31,4,70.60168640293679,9
food_level2_dial31,5,74.71835527118914,9
food_level2_dial31,6,53.28689058123618,5
top25_dial65,1,72.81842985561022,8
top25_dial65,2,72.81842985561022,8
top25_dial65,3,70.10438350757052,9
top25_dial65,4,69.39637346296642,7
top25_dial65,5,70.10438350757052,5
top25_dial65,6,73.74553767545126,9
food_level3_dial24,1,73.63252369317289,8
food_level3_dial24,2,73.63252369317289,6
food_level3_dial24,3,73.63252369317289,7
food_level3_dial24,4,73.63252369317289,10
food_level3_dial24,5,73.63252369317289,7
food_level3_dial24,6,50.86702962043274,5
hobby_level2_dial17,1,66.7993437655172,5
hobby_level2_dial17,2,72.01009658648506,7
hobby_level2_dial17,3,66.7993437655172,7
hobby_level2_dial17,4,60.44734541532902,4
hobby_level2_dial17,5,68.65698828845095,12
hobby_level2_dial17,6,68.51150520545742,8
top25_dial20,1,73.88679815885193,6
top25_dial20,2,72.81842985561022,8
top25_dial20,3,72.98308028686894,12
top25_dial20,4,70.62042325339296,6
top25_dial20,5,67.85912503555386,6
top25_dial20,6,67.85912503555386,7
top25_dial42,1,68.85475289885296,5
top25_dial42,2,61.978591848318906,8
top25_dial42,3,75.00132155895952,8
top25_dial42,4,70.45934007130484,5
top25_dial42,5,71.82858967283883,5
top25_dial42,6,61.978591848318906,6
top25_dial21,1,79.64557898699046,11
top25_dial21,2,49.93383816957521,6
top25_dial21,3,79.64557898699046,7
top25_dial21,4,66.2192673853075,5
top25_dial21,5,62.96803028341476,6
top25_dial21,6,79.64557898699046,6
top25_dial21,7,79.64557898699046,7
top25_dial66,1,80.59846412902978,5
top25_dial66,2,80.59846412902978,7
hobby_level2_dial18,1,72.716258195155,3
hobby_level2_dial18,2,74.43448308544329,5
hobby_level2_dial18,3,72.716258195155,7
hobby_level2_dial18,4,72.716258195155,8
hobby_level2_dial18,5,75.43217188464091,8
hobby_level2_dial18,6,72.81842985561022,13
food_level2_dial33,1,66.42440490558549,5
food_level2_dial33,2,69.35298488430645,3
food_level2_dial33,3,74.08581463163256,4
food_level2_dial33,4,74.40236436749402,6
food_level2_dial33,5,73.88679815885193,8
food_level2_dial33,6,68.0322971832823,8
top25_dial43,1,75.19116134694988,7
top25_dial43,2,75.19116134694988,8
top25_dial43,3,75.19116134694988,7
top25_dial43,4,75.19116134694988,7
top25_dial43,5,75.19116134694988,6
top25_dial43,6,75.04493121366598,6
food_level3_dial25,1,74.06370136812237,8
food_level3_dial25,2,74.06370136812237,4
food_level3_dial25,3,74.06370136812237,11
food_level3_dial25,4,74.06370136812237,5
food_level3_dial25,5,74.06370136812237,6
food_level3_dial25,6,74.06370136812237,4
hobby_level2_dial8,1,70.53118030474701,9
hobby_level2_dial8,2,73.74553767545126,12
hobby_level2_dial8,3,68.84412830352925,7
hobby_level2_dial8,4,73.74553767545126,8
hobby_level2_dial8,5,68.84412830352925,6
hobby_level2_dial8,6,49.88242412931648,10
top25_dial22,1,71.82858967283883,5
top25_dial22,2,70.90422104782554,6
top25_dial22,3,69.73630664561429,7
top25_dial22,4,65.28689492466086,4
top25_dial22,5,67.767838360877,5
top25_dial22,6,74.41950496359861,5
top25_dial44,1,73.26980869668338,8
top25_dial44,2,73.74553767545126,9
top25_dial44,3,73.26980869668338,6
top25_dial44,4,73.74553767545126,14
top25_dial44,5,73.74553767545126,5
food_level2_dial34,1,69.790170337289,9
food_level2_dial34,2,64.22537317506517,13
food_level2_dial34,3,71.7114440337473,5
food_level2_dial34,4,63.783326704352596,6
food_level2_dial34,5,63.783326704352596,6
food_level2_dial34,6,61.326043753752614,9
hobby_level2_dial19,1,74.5360335916416,8
hobby_level2_dial19,2,67.85912503555386,10
hobby_level2_dial19,3,74.5360335916416,8
hobby_level2_dial19,4,74.5360335916416,5
hobby_level2_dial19,5,74.5360335916416,5
hobby_level2_dial19,6,71.82858967283883,4
top25_dial67,1,73.20315383576896,5
top25_dial67,2,73.20315383576896,5
top25_dial67,3,73.20315383576896,7
top25_dial67,4,73.20315383576896,8
top25_dial67,5,73.74553767545126,7
top25_dial67,6,73.20315383576896,6
top25_dial45,1,70.15922780239482,10
top25_dial45,2,68.80652578508396,8
top25_dial45,3,62.581083005292484,8
top25_dial45,4,80.86194102708622,7
top25_dial45,5,62.581083005292484,9
top25_dial45,6,42.99238659770239,10
food_level2_dial35,1,73.88679815885193,6
food_level2_dial35,2,60.98648739688768,8
food_level2_dial35,3,73.81239983761856,8
food_level2_dial35,4,74.40236436749402,12
food_level2_dial35,5,73.88679815885193,7
food_level2_dial35,6,75.35856645628441,12
top25_dial68,1,73.80421451321311,5
top25_dial68,2,74.23945248395641,8
top25_dial68,3,74.23945248395641,9
top25_dial68,4,73.80421451321311,7
top25_dial68,5,73.80421451321311,6
top25_dial68,6,73.88679815885193,7
top25_dial7,1,74.18273496729418,7
top25_dial7,2,38.02376035778892,4
top25_dial7,3,74.18273496729418,8
top25_dial7,4,71.01730417382515,8
top25_dial7,5,74.18273496729418,6
top25_dial7,6,60.616018916607395,5
top25_dial70,1,73.29848007716217,7
top25_dial70,2,73.29848007716217,6
top25_dial70,3,75.04493121366598,11
top25_dial70,4,73.29848007716217,6
top25_dial8,1,71.19352051987148,6
top25_dial8,2,68.41295095758959,6
top25_dial8,3,73.11169402413331,4
top25_dial8,4,71.42177649019536,4
top25_dial8,5,70.299065058215,5
top25_dial8,6,53.28689058123618,5
top25_dial9,1,77.1907118638101,8
top25_dial9,2,77.1907118638101,4
top25_dial9,3,77.1907118638101,8
top25_dial9,4,77.1907118638101,8
top25_dial9,5,77.1907118638101,7
top25_dial9,6,58.716956670154836,7
top25_dial47,1,69.89349566341386,10
top25_dial47,2,67.85912503555386,7
top25_dial47,3,66.41273721354685,4
top25_dial47,4,66.41273721354685,6
top25_dial47,5,66.41273721354685,6
top25_dial47,6,67.85912503555386,9
top25_dial47,7,67.85912503555386,9
top25_dial48,1,53.65250598188911,6
top25_dial48,2,72.81842985561022,11
top25_dial48,3,61.26888548618515,8
top25_dial48,4,68.51150520545742,9
top25_dial48,5,38.02376035778892,7
top25_dial48,6,68.71563267241036,8
top25_dial49,1,74.15825072979892,8
top25_dial49,2,69.97921352370562,6
top25_dial49,3,70.09131811134922,5
top25_dial49,4,53.28689058123618,5
top25_dial49,5,76.10411557627184,3
top25_dial49,6,73.74553767545126,5
